Date,Visitor,G,Home,G,,Att.,LOG,Notes
1/13/2020,Calgary Flames,0,Montreal Canadiens,2,,20790,2:19,
1/13/2020,New York Islanders,2,New York Rangers,6,,17403,2:23,
1/13/2020,Boston Bruins,5,Philadelphia Flyers,6,SO,19246,2:49,
1/13/2020,Anaheim Ducks,1,St. Louis Blues,4,,18096,2:17,
1/13/2020,Carolina Hurricanes,0,Washington Capitals,2,,18573,2:31,
1/14/2020,San Jose Sharks,3,Arizona Coyotes,6,,14716,2:23,
1/14/2020,Vegas Golden Knights,2,Buffalo Sabres,4,,18257,2:25,
1/14/2020,Boston Bruins,0,Columbus Blue Jackets,3,,17349,2:23,
1/14/2020,Dallas Stars,3,Colorado Avalanche,2,OT,18015,2:37,
1/14/2020,Nashville Predators,2,Edmonton Oilers,4,,17029,2:31,
1/14/2020,Detroit Red Wings,2,New York Islanders,8,,12542,2:26,
1/14/2020,Chicago Blackhawks,3,Ottawa Senators,2,OT,12238,2:26,
1/14/2020,Minnesota Wild,3,Pittsburgh Penguins,7,,18545,2:26,
1/14/2020,Los Angeles Kings,3,Tampa Bay Lightning,4,SO,19092,2:48,
1/14/2020,New Jersey Devils,4,Toronto Maple Leafs,7,,19124,2:34,
1/14/2020,Vancouver Canucks,0,Winnipeg Jets,4,,15325,2:33,
1/15/2020,Chicago Blackhawks,4,Montreal Canadiens,1,,21302,2:31,
1/15/2020,Philadelphia Flyers,4,St. Louis Blues,3,OT,18096,2:38,
1/16/2020,Pittsburgh Penguins,1,Boston Bruins,4,,17850,2:37,
1/16/2020,Carolina Hurricanes,2,Columbus Blue Jackets,3,,17900,2:25,
1/16/2020,San Jose Sharks,0,Colorado Avalanche,4,,18014,2:26,
1/16/2020,Buffalo Sabres,4,Dallas Stars,1,,18532,2:26,
1/16/2020,Los Angeles Kings,3,Florida Panthers,4,,12575,2:22,
1/16/2020,Tampa Bay Lightning,2,Minnesota Wild,3,,17305,2:30,
1/16/2020,Anaheim Ducks,4,Nashville Predators,2,,17388,2:29,
1/16/2020,New York Rangers,3,New York Islanders,2,,13917,2:35,
1/16/2020,Vegas Golden Knights,4,Ottawa Senators,2,,12412,2:21,
1/16/2020,Montreal Canadiens,4,Philadelphia Flyers,1,,17377,2:29,
1/16/2020,Calgary Flames,2,Toronto Maple Leafs,1,SO,19462,2:31,
1/16/2020,Arizona Coyotes,1,Vancouver Canucks,3,,18871,2:18,
1/16/2020,New Jersey Devils,2,Washington Capitals,5,,18573,2:38,
1/17/2020,Anaheim Ducks,2,Carolina Hurricanes,1,OT,16913,2:29,
1/17/2020,Pittsburgh Penguins,2,Detroit Red Wings,1,OT,19515,2:21,
1/17/2020,Tampa Bay Lightning,7,Winnipeg Jets,1,,15325,2:22,
1/18/2020,New Jersey Devils,0,Columbus Blue Jackets,5,,18680,2:25,
1/18/2020,St. Louis Blues,3,Colorado Avalanche,5,,18132,2:26,
1/18/2020,Florida Panthers,4,Detroit Red Wings,1,,19231,2:33,
1/18/2020,Arizona Coyotes,3,Edmonton Oilers,7,,17545,2:30,
1/18/2020,Dallas Stars,0,Minnesota Wild,7,,18219,2:29,
1/18/2020,Vegas Golden Knights,4,Montreal Canadiens,5,SO,21302,2:41,
1/18/2020,Buffalo Sabres,1,Nashville Predators,2,,17729,2:27,
1/18/2020,Washington Capitals,6,New York Islanders,4,,13917,2:42,
1/18/2020,Calgary Flames,2,Ottawa Senators,5,,17671,2:16,
1/18/2020,Los Angeles Kings,1,Philadelphia Flyers,4,,19602,2:28,
1/18/2020,Chicago Blackhawks,6,Toronto Maple Leafs,2,,19502,2:18,
1/18/2020,San Jose Sharks,1,Vancouver Canucks,4,,18786,2:40,
1/19/2020,New York Islanders,1,Carolina Hurricanes,2,SO,18680,2:35,
1/19/2020,Winnipeg Jets,2,Chicago Blackhawks,5,,21487,2:22,
1/19/2020,Columbus Blue Jackets,2,New York Rangers,1,,17423,2:14,
1/19/2020,Boston Bruins,3,Pittsburgh Penguins,4,,18655,2:32,
1/20/2020,Detroit Red Wings,3,Colorado Avalanche,6,,18110,2:30,
1/20/2020,Florida Panthers,5,Minnesota Wild,4,,17255,2:29,
1/21/2020,Vegas Golden Knights,2,Boston Bruins,3,,17850,2:24,
1/21/2020,Winnipeg Jets,1,Carolina Hurricanes,4,,14607,2:26,
1/21/2020,Florida Panthers,4,Chicago Blackhawks,3,,21559,2:31,
1/21/2020,New York Islanders,4,New York Rangers,2,,17276,2:25,
1/21/2020,Pittsburgh Penguins,0,Philadelphia Flyers,3,,19120,2:21,
1/22/2020,Winnipeg Jets,3,Columbus Blue Jackets,4,,18425,2:28,
1/22/2020,Detroit Red Wings,2,Minnesota Wild,4,,17212,2:22,
1/27/2020,Tampa Bay Lightning,2,Dallas Stars,3,OT,18345,2:27,
1/27/2020,Washington Capitals,4,Montreal Canadiens,2,,21302,2:30,
1/27/2020,Toronto Maple Leafs,5,Nashville Predators,2,,17298,2:14,
1/27/2020,New Jersey Devils,4,Ottawa Senators,3,SO,9673,2:48,
1/27/2020,Anaheim Ducks,2,San Jose Sharks,4,,16571,2:40,
1/27/2020,St. Louis Blues,1,Vancouver Canucks,3,,18871,2:25,
1/28/2020,Ottawa Senators,5,Buffalo Sabres,2,,16651,2:29,
1/28/2020,St. Louis Blues,5,Calgary Flames,4,SO,19033,2:40,
1/29/2020,Arizona Coyotes,2,Anaheim Ducks,4,,16730,2:20,
1/29/2020,Toronto Maple Leafs,5,Dallas Stars,3,,18532,2:25,
1/29/2020,Calgary Flames,4,Edmonton Oilers,3,SO,18347,3:03,
1/29/2020,Tampa Bay Lightning,4,Los Angeles Kings,2,,18230,2:33,
1/29/2020,Vancouver Canucks,5,San Jose Sharks,2,,16024,2:28,
1/29/2020,Nashville Predators,5,Washington Capitals,4,,18573,2:28,
1/30/2020,Los Angeles Kings,3,Arizona Coyotes,2,OT,13346,2:25,
1/30/2020,Montreal Canadiens,3,Buffalo Sabres,1,,16604,2:31,
1/30/2020,Nashville Predators,6,New Jersey Devils,5,SO,14327,2:42,
1/31/2020,Tampa Bay Lightning,4,Anaheim Ducks,3,,16032,2:22,
1/31/2020,Vegas Golden Knights,4,Carolina Hurricanes,3,,18150,2:29,
1/31/2020,St. Louis Blues,2,Edmonton Oilers,4,,17207,2:29,
1/31/2020,Detroit Red Wings,2,New York Rangers,4,,17169,2:23,
1/31/2020,Washington Capitals,5,Ottawa Senators,3,,14279,2:28,
1/31/2020,Philadelphia Flyers,3,Pittsburgh Penguins,4,OT,18647,2:23,
1/31/2020,Boston Bruins,2,Winnipeg Jets,1,,15325,2:32,
2/1/2020,Chicago Blackhawks,3,Arizona Coyotes,2,SO,17125,2:39,
2/1/2020,Columbus Blue Jackets,1,Buffalo Sabres,2,OT,17650,2:31,
2/1/2020,Edmonton Oilers,8,Calgary Flames,3,,19289,2:38,
2/1/2020,New York Rangers,1,Detroit Red Wings,0,,19515,2:36,
2/1/2020,Anaheim Ducks,3,Los Angeles Kings,1,,18230,2:33,
2/1/2020,Boston Bruins,6,Minnesota Wild,1,,18009,2:30,
2/1/2020,Florida Panthers,0,Montreal Canadiens,4,,21302,2:25,
2/1/2020,Dallas Stars,3,New Jersey Devils,2,OT,16514,2:30,
2/1/2020,Vegas Golden Knights,3,Nashville Predators,0,,17664,2:21,
2/1/2020,Vancouver Canucks,4,New York Islanders,3,OT,14862,2:31,at Barclays Center (Brooklyn NY)
2/1/2020,Colorado Avalanche,3,Philadelphia Flyers,6,,19745,2:34,
2/1/2020,Tampa Bay Lightning,3,San Jose Sharks,0,,17562,2:23,
2/1/2020,Ottawa Senators,1,Toronto Maple Leafs,2,OT,19406,2:43,
2/1/2020,St. Louis Blues,2,Winnipeg Jets,5,,15325,2:26,
2/2/2020,Vancouver Canucks,3,Carolina Hurricanes,4,SO,15767,2:43,
2/2/2020,Columbus Blue Jackets,4,Montreal Canadiens,3,,21302,2:21,
2/2/2020,Pittsburgh Penguins,4,Washington Capitals,3,,18573,2:29,
2/3/2020,Philadelphia Flyers,3,Detroit Red Wings,0,,17526,2:19,
2/3/2020,Dallas Stars,5,New York Rangers,3,,15779,2:29,
2/3/2020,Florida Panthers,5,Toronto Maple Leafs,3,,19156,2:24,
2/4/2020,Edmonton Oilers,0,Arizona Coyotes,3,,14725,2:19,
2/4/2020,Vancouver Canucks,0,Boston Bruins,4,,17850,2:32,
2/4/2020,Colorado Avalanche,6,Buffalo Sabres,1,,16859,2:23,
2/4/2020,Florida Panthers,0,Columbus Blue Jackets,1,OT,17811,2:33,
2/4/2020,San Jose Sharks,3,Calgary Flames,1,,18131,2:23,
2/4/2020,Chicago Blackhawks,2,Minnesota Wild,3,OT,17341,2:36,
2/4/2020,Montreal Canadiens,5,New Jersey Devils,4,SO,13283,2:46,
2/4/2020,Dallas Stars,3,New York Islanders,4,OT,10128,2:28,at Barclays Center (Brooklyn NY)
2/4/2020,Anaheim Ducks,3,Ottawa Senators,2,SO,9238,2:34,
2/4/2020,Carolina Hurricanes,3,St. Louis Blues,6,,18096,2:20,
2/4/2020,Vegas Golden Knights,2,Tampa Bay Lightning,4,,19092,2:28,
2/4/2020,Nashville Predators,2,Winnipeg Jets,1,OT,15325,2:27,
2/4/2020,Los Angeles Kings,2,Washington Capitals,4,,18573,2:26,
2/5/2020,Boston Bruins,2,Chicago Blackhawks,1,OT,21472,2:32,
2/5/2020,Toronto Maple Leafs,3,New York Rangers,5,,17123,2:31,
2/6/2020,Carolina Hurricanes,5,Arizona Coyotes,3,,11632,2:24,
2/6/2020,Detroit Red Wings,4,Buffalo Sabres,3,SO,16607,2:38,
2/6/2020,Nashville Predators,3,Calgary Flames,2,,18512,2:23,
2/6/2020,San Jose Sharks,6,Edmonton Oilers,3,,17175,2:19,
2/6/2020,Vegas Golden Knights,7,Florida Panthers,2,,15057,2:27,
2/6/2020,Vancouver Canucks,2,Minnesota Wild,4,,17191,2:27,
2/6/2020,Anaheim Ducks,2,Montreal Canadiens,3,OT,20896,2:24,
2/6/2020,Los Angeles Kings,3,New York Islanders,5,,11108,2:32,at Barclays Center (Brooklyn NY)
2/6/2020,Colorado Avalanche,4,Ottawa Senators,1,,11465,2:26,
2/6/2020,New Jersey Devils,5,Philadelphia Flyers,0,,19070,2:23,
2/6/2020,Winnipeg Jets,4,St. Louis Blues,2,,18096,2:30,
2/6/2020,Pittsburgh Penguins,2,Tampa Bay Lightning,4,,19092,2:34,
2/7/2020,Detroit Red Wings,0,Columbus Blue Jackets,2,,18978,2:22,
2/7/2020,Minnesota Wild,3,Dallas Stars,2,,18532,2:31,
2/7/2020,Buffalo Sabres,3,New York Rangers,2,,17297,2:26,
2/7/2020,Anaheim Ducks,4,Toronto Maple Leafs,5,OT,19077,2:44,
2/8/2020,Arizona Coyotes,2,Boston Bruins,4,,17850,2:27,
2/8/2020,Colorado Avalanche,2,Columbus Blue Jackets,1,,19022,2:20,
2/8/2020,Nashville Predators,2,Edmonton Oilers,3,,17212,2:28,
2/8/2020,Pittsburgh Penguins,3,Florida Panthers,2,,17773,2:35,
2/8/2020,Toronto Maple Leafs,1,Montreal Canadiens,2,OT,21302,2:20,
2/8/2020,Los Angeles Kings,0,New Jersey Devils,3,,16514,2:20,
2/8/2020,Dallas Stars,3,St. Louis Blues,2,OT,18096,2:33,
2/8/2020,New York Islanders,1,Tampa Bay Lightning,3,,19092,2:20,
2/8/2020,Calgary Flames,6,Vancouver Canucks,2,,18871,2:21,
2/8/2020,Carolina Hurricanes,6,Vegas Golden Knights,5,SO,18417,2:49,
2/8/2020,Ottawa Senators,2,Winnipeg Jets,5,,15325,2:23,
2/8/2020,Philadelphia Flyers,7,Washington Capitals,2,,18573,2:31,
2/9/2020,Anaheim Ducks,3,Buffalo Sabres,2,,16131,2:22,
2/9/2020,Boston Bruins,1,Detroit Red Wings,3,,19515,2:27,
2/9/2020,Colorado Avalanche,3,Minnesota Wild,2,,17444,2:32,
2/9/2020,Los Angeles Kings,1,New York Rangers,4,,17237,2:34,
2/9/2020,Chicago Blackhawks,2,Winnipeg Jets,5,,15325,2:22,
2/10/2020,Tampa Bay Lightning,2,Columbus Blue Jackets,1,OT,17131,2:26,
2/10/2020,Arizona Coyotes,3,Montreal Canadiens,2,,20789,2:32,
2/10/2020,Florida Panthers,1,Philadelphia Flyers,4,,17867,2:26,
2/10/2020,Calgary Flames,6,San Jose Sharks,2,,17101,2:24,
2/10/2020,Nashville Predators,2,Vancouver Canucks,6,,18871,2:33,
2/10/2020,New York Islanders,5,Washington Capitals,3,,18573,2:29,
2/11/2020,Detroit Red Wings,2,Buffalo Sabres,3,,16588,2:23,
2/11/2020,Ottawa Senators,0,Colorado Avalanche,3,,18015,2:26,
2/11/2020,Carolina Hurricanes,1,Dallas Stars,4,,18532,2:27,
2/11/2020,Chicago Blackhawks,3,Edmonton Oilers,5,,17066,2:28,
2/11/2020,Vegas Golden Knights,0,Minnesota Wild,4,,17112,2:27,
2/11/2020,Florida Panthers,5,New Jersey Devils,3,,12732,2:24,
2/11/2020,Philadelphia Flyers,3,New York Islanders,5,,12228,2:23,at Barclays Center (Brooklyn NY)
2/11/2020,Tampa Bay Lightning,2,Pittsburgh Penguins,1,OT,18445,2:29,
2/11/2020,Arizona Coyotes,2,Toronto Maple Leafs,3,OT,19039,2:36,
2/11/2020,New York Rangers,4,Winnipeg Jets,1,,15325,2:21,
2/12/2020,Montreal Canadiens,1,Boston Bruins,4,,17850,2:33,
2/12/2020,Calgary Flames,3,Los Angeles Kings,5,,18230,2:39,
2/12/2020,Chicago Blackhawks,0,Vancouver Canucks,3,,18871,2:29,
2/13/2020,Calgary Flames,6,Anaheim Ducks,0,,16212,2:22,
2/13/2020,Columbus Blue Jackets,3,Buffalo Sabres,4,OT,16923,2:30,
2/13/2020,Washington Capitals,3,Colorado Avalanche,2,,18146,2:34,
2/13/2020,Philadelphia Flyers,6,Florida Panthers,2,,15556,2:26,
2/13/2020,New York Rangers,4,Minnesota Wild,3,SO,17413,2:44,
2/13/2020,Detroit Red Wings,1,New Jersey Devils,4,,12941,2:24,
2/13/2020,New York Islanders,0,Nashville Predators,5,,17561,2:18,
2/13/2020,Arizona Coyotes,2,Ottawa Senators,3,,9762,2:23,
2/13/2020,Edmonton Oilers,1,Tampa Bay Lightning,3,,19092,2:33,
2/13/2020,Dallas Stars,3,Toronto Maple Leafs,2,,19107,2:25,
2/13/2020,St. Louis Blues,5,Vegas Golden Knights,6,OT,18252,2:41,
2/14/2020,New Jersey Devils,2,Carolina Hurricanes,5,,18680,2:25,
2/14/2020,New York Rangers,3,Columbus Blue Jackets,1,,18888,2:27,
2/14/2020,Montreal Canadiens,1,Pittsburgh Penguins,4,,18650,2:16,
2/14/2020,San Jose Sharks,3,Winnipeg Jets,2,,15325,2:31,
2/15/2020,Washington Capitals,1,Arizona Coyotes,3,,17139,2:30,
2/15/2020,Detroit Red Wings,1,Boston Bruins,4,,17850,2:25,
2/15/2020,Chicago Blackhawks,8,Calgary Flames,4,,19231,2:18,
2/15/2020,Los Angeles Kings,3,Colorado Avalanche,1,,43574,2:32,NHL Stadium Series
2/15/2020,Edmonton Oilers,4,Florida Panthers,1,,15069,2:30,
2/15/2020,San Jose Sharks,2,Minnesota Wild,0,,18611,2:25,
2/15/2020,Dallas Stars,4,Montreal Canadiens,3,OT,21302,2:29,
2/15/2020,Toronto Maple Leafs,4,Ottawa Senators,2,,18544,2:20,
2/15/2020,Nashville Predators,4,St. Louis Blues,3,,18096,2:36,
2/15/2020,Philadelphia Flyers,3,Tampa Bay Lightning,5,,19092,2:57,
2/15/2020,New York Islanders,0,Vegas Golden Knights,1,,18444,2:28,
2/16/2020,Toronto Maple Leafs,2,Buffalo Sabres,5,,19070,2:23,
2/16/2020,Edmonton Oilers,4,Carolina Hurricanes,3,OT,18680,2:29,
2/16/2020,Columbus Blue Jackets,3,New Jersey Devils,4,SO,16514,2:39,
2/16/2020,St. Louis Blues,1,Nashville Predators,2,,17349,2:21,
2/16/2020,Boston Bruins,3,New York Rangers,1,,18006,2:29,
2/16/2020,Dallas Stars,3,Ottawa Senators,4,OT,13150,2:33,
2/16/2020,Detroit Red Wings,1,Pittsburgh Penguins,5,,18654,2:19,
2/16/2020,Anaheim Ducks,5,Vancouver Canucks,1,,18871,2:29,
2/16/2020,Chicago Blackhawks,2,Winnipeg Jets,3,,15325,2:18,
2/17/2020,New York Islanders,1,Arizona Coyotes,2,,13956,2:21,
2/17/2020,Anaheim Ducks,4,Calgary Flames,6,,19116,2:30,
2/17/2020,Tampa Bay Lightning,4,Colorado Avalanche,3,OT,18107,2:42,
2/17/2020,Florida Panthers,5,San Jose Sharks,3,,16510,2:28,
2/17/2020,Washington Capitals,2,Vegas Golden Knights,3,,18399,2:51,
2/18/2020,Montreal Canadiens,3,Detroit Red Wings,4,,18947,2:29,
2/18/2020,Carolina Hurricanes,4,Nashville Predators,1,,17204,2:24,
2/18/2020,Buffalo Sabres,4,Ottawa Senators,7,,15040,2:31,
2/18/2020,Columbus Blue Jackets,1,Philadelphia Flyers,5,,18273,2:26,
2/18/2020,Toronto Maple Leafs,2,Pittsburgh Penguins,5,,18466,2:30,
2/18/2020,New Jersey Devils,0,St. Louis Blues,3,,18096,2:23,
2/18/2020,Los Angeles Kings,3,Winnipeg Jets,6,,15325,2:11,
2/19/2020,Florida Panthers,4,Anaheim Ducks,1,,15716,2:26,
2/19/2020,New York Rangers,6,Chicago Blackhawks,3,,21573,2:16,
2/19/2020,New York Islanders,1,Colorado Avalanche,3,,18011,2:29,
2/19/2020,Arizona Coyotes,2,Dallas Stars,3,,18227,2:31,
2/19/2020,Boston Bruins,2,Edmonton Oilers,1,OT,17804,2:27,
2/19/2020,Minnesota Wild,4,Vancouver Canucks,3,SO,18871,2:38,
2/20/2020,Philadelphia Flyers,4,Columbus Blue Jackets,3,OT,18365,2:39,
2/20/2020,Florida Panthers,4,Los Angeles Kings,5,,16911,2:36,
2/20/2020,San Jose Sharks,1,New Jersey Devils,2,,13941,2:27,
2/20/2020,Winnipeg Jets,5,Ottawa Senators,1,,11183,2:33,
2/20/2020,Arizona Coyotes,0,St. Louis Blues,1,,18096,2:23,
2/20/2020,Pittsburgh Penguins,0,Toronto Maple Leafs,4,,19386,2:25,
2/20/2020,Tampa Bay Lightning,3,Vegas Golden Knights,5,,18376,2:28,
2/20/2020,Montreal Canadiens,4,Washington Capitals,3,OT,18573,2:27,
2/21/2020,Colorado Avalanche,1,Anaheim Ducks,0,,16742,2:29,
2/21/2020,New York Rangers,5,Carolina Hurricanes,2,,18680,2:34,
2/21/2020,Boston Bruins,4,Calgary Flames,3,,19289,2:20,
2/21/2020,Nashville Predators,1,Chicago Blackhawks,2,OT,21878,2:27,
2/21/2020,St. Louis Blues,5,Dallas Stars,1,,18532,2:17,
2/21/2020,Minnesota Wild,5,Edmonton Oilers,3,,17055,2:25,
2/21/2020,Detroit Red Wings,1,New York Islanders,4,,13917,2:33,
2/22/2020,Tampa Bay Lightning,3,Arizona Coyotes,7,,14825,2:30,
2/22/2020,Colorado Avalanche,2,Los Angeles Kings,1,SO,18230,2:46,
2/22/2020,Washington Capitals,2,New Jersey Devils,3,,16514,2:33,
2/22/2020,Columbus Blue Jackets,3,Nashville Predators,4,SO,17549,2:39,
2/22/2020,San Jose Sharks,2,New York Rangers,3,,18006,2:23,
2/22/2020,Montreal Canadiens,3,Ottawa Senators,0,,18374,2:29,
2/22/2020,Winnipeg Jets,2,Philadelphia Flyers,4,,19870,2:25,
2/22/2020,Buffalo Sabres,5,Pittsburgh Penguins,2,,18620,2:25,
2/22/2020,Carolina Hurricanes,6,Toronto Maple Leafs,3,,19414,2:41,
2/22/2020,Boston Bruins,3,Vancouver Canucks,9,,18871,2:45,
2/22/2020,Florida Panthers,3,Vegas Golden Knights,5,,18480,2:34,
2/23/2020,Vegas Golden Knights,6,Anaheim Ducks,5,OT,15171,2:39,
2/23/2020,Winnipeg Jets,1,Buffalo Sabres,2,,17805,2:25,
2/23/2020,Chicago Blackhawks,1,Dallas Stars,2,,18532,2:22,
2/23/2020,Calgary Flames,4,Detroit Red Wings,2,,18022,2:21,
2/23/2020,Edmonton Oilers,4,Los Angeles Kings,2,,18230,2:28,
2/23/2020,St. Louis Blues,4,Minnesota Wild,1,,17266,2:24,
2/23/2020,San Jose Sharks,1,New York Islanders,4,,13917,2:22,
2/23/2020,Pittsburgh Penguins,3,Washington Capitals,5,,18573,2:38,
2/24/2020,Ottawa Senators,3,Columbus Blue Jackets,4,OT,17518,2:41,
2/25/2020,Edmonton Oilers,3,Anaheim Ducks,4,OT,15431,2:32,
2/25/2020,Florida Panthers,2,Arizona Coyotes,1,,12391,2:23,
2/25/2020,Calgary Flames,5,Boston Bruins,2,,17850,2:35,
2/25/2020,Dallas Stars,4,Carolina Hurricanes,1,,18176,2:29,
2/25/2020,New Jersey Devils,4,Detroit Red Wings,1,,17525,2:33,
2/25/2020,Columbus Blue Jackets,4,Minnesota Wild,5,,17057,2:24,
2/25/2020,Vancouver Canucks,4,Montreal Canadiens,3,OT,21187,2:29,
2/25/2020,Ottawa Senators,2,Nashville Predators,3,,17205,2:26,
2/25/2020,New York Rangers,4,New York Islanders,3,OT,13917,2:35,
2/25/2020,San Jose Sharks,2,Philadelphia Flyers,4,,18290,2:22,
2/25/2020,Chicago Blackhawks,5,St. Louis Blues,6,,18096,2:29,
2/25/2020,Toronto Maple Leafs,4,Tampa Bay Lightning,3,,19092,2:23,
2/25/2020,Winnipeg Jets,3,Washington Capitals,4,SO,18573,2:42,
2/26/2020,Buffalo Sabres,2,Colorado Avalanche,3,,18020,2:28,
2/26/2020,Pittsburgh Penguins,1,Los Angeles Kings,2,,16898,2:22,
2/26/2020,Edmonton Oilers,0,Vegas Golden Knights,3,,18421,2:16,
2/27/2020,Dallas Stars,3,Boston Bruins,4,,17850,2:27,
2/27/2020,Minnesota Wild,7,Detroit Red Wings,1,,17663,2:26,
2/27/2020,Toronto Maple Leafs,5,Florida Panthers,3,,16322,2:15,
2/27/2020,New York Rangers,5,Montreal Canadiens,2,,20946,2:23,
2/27/2020,Calgary Flames,3,Nashville Predators,4,OT,17350,2:28,
2/27/2020,Vancouver Canucks,2,Ottawa Senators,5,,12166,2:28,
2/27/2020,New Jersey Devils,2,San Jose Sharks,3,OT,16913,2:22,
2/27/2020,New York Islanders,2,St. Louis Blues,3,OT,18096,2:27,
2/27/2020,Chicago Blackhawks,5,Tampa Bay Lightning,2,,19092,2:43,
2/27/2020,Washington Capitals,0,Winnipeg Jets,3,,15325,2:21,
2/28/2020,Pittsburgh Penguins,2,Anaheim Ducks,3,,16588,2:28,
2/28/2020,Colorado Avalanche,3,Carolina Hurricanes,2,,18680,2:32,
2/28/2020,Minnesota Wild,5,Columbus Blue Jackets,0,,18955,2:24,
2/28/2020,New York Rangers,2,Philadelphia Flyers,5,,19581,2:30,
2/28/2020,Buffalo Sabres,2,Vegas Golden Knights,4,,18404,2:26,
2/29/2020,Buffalo Sabres,2,Arizona Coyotes,5,,17125,2:21,
2/29/2020,Winnipeg Jets,2,Edmonton Oilers,3,,18347,2:21,
2/29/2020,Chicago Blackhawks,3,Florida Panthers,2,SO,16055,2:47,
2/29/2020,New Jersey Devils,1,Los Angeles Kings,2,OT,17372,2:29,
2/29/2020,Carolina Hurricanes,3,Montreal Canadiens,4,OT,21207,2:38,
2/29/2020,Colorado Avalanche,3,Nashville Predators,2,,17619,2:22,
2/29/2020,Boston Bruins,4,New York Islanders,0,,13917,2:34,
2/29/2020,Detroit Red Wings,3,Ottawa Senators,4,SO,15505,2:35,
2/29/2020,Pittsburgh Penguins,0,San Jose Sharks,5,,17562,2:29,
2/29/2020,Dallas Stars,3,St. Louis Blues,4,SO,18096,2:36,
2/29/2020,Calgary Flames,3,Tampa Bay Lightning,4,,19092,2:38,
2/29/2020,Vancouver Canucks,2,Toronto Maple Leafs,4,,19371,2:26,
3/1/2020,New Jersey Devils,3,Anaheim Ducks,0,,16195,2:28,
3/1/2020,Vancouver Canucks,3,Columbus Blue Jackets,5,,18378,2:29,
3/1/2020,Calgary Flames,3,Florida Panthers,0,,14104,2:16,
3/1/2020,Washington Capitals,4,Minnesota Wild,3,,17388,2:32,
3/1/2020,Philadelphia Flyers,5,New York Rangers,3,,18006,2:21,
3/1/2020,Los Angeles Kings,4,Vegas Golden Knights,1,,18419,2:26,
3/2/2020,Colorado Avalanche,2,Detroit Red Wings,1,,17708,2:27,
3/2/2020,Edmonton Oilers,8,Nashville Predators,3,,17316,2:23,
3/3/2020,Anaheim Ducks,2,Chicago Blackhawks,6,,21345,2:30,
3/3/2020,Edmonton Oilers,2,Dallas Stars,1,OT,18532,2:34,
3/3/2020,Nashville Predators,1,Minnesota Wild,3,,17242,2:32,
3/3/2020,Montreal Canadiens,6,New York Islanders,2,,12788,2:26,at Barclays Center (Brooklyn NY)
3/3/2020,St. Louis Blues,3,New York Rangers,1,,16091,2:09,
3/3/2020,Ottawa Senators,3,Pittsburgh Penguins,7,,18455,2:32,
3/3/2020,Toronto Maple Leafs,2,San Jose Sharks,5,,16129,2:17,
3/3/2020,Boston Bruins,2,Tampa Bay Lightning,1,,19092,2:31,
3/3/2020,New Jersey Devils,0,Vegas Golden Knights,3,,18290,2:24,
3/3/2020,Buffalo Sabres,1,Winnipeg Jets,3,,15325,2:15,
3/4/2020,Columbus Blue Jackets,2,Calgary Flames,3,OT,18696,2:20,
3/4/2020,Anaheim Ducks,4,Colorado Avalanche,3,OT,18033,2:35,
3/4/2020,Arizona Coyotes,4,Vancouver Canucks,2,,17363,2:30,
3/4/2020,Philadelphia Flyers,5,Washington Capitals,2,,18573,2:37,
3/5/2020,Pittsburgh Penguins,4,Buffalo Sabres,2,,18236,2:26,
3/5/2020,Edmonton Oilers,3,Chicago Blackhawks,4,,21481,2:19,
3/5/2020,Boston Bruins,2,Florida Panthers,1,OT,15577,2:57,
3/5/2020,Toronto Maple Leafs,0,Los Angeles Kings,1,SO,17495,2:33,
3/5/2020,Dallas Stars,0,Nashville Predators,2,,17349,2:23,
3/5/2020,Washington Capitals,5,New York Rangers,6,OT,17277,2:38,
3/5/2020,New York Islanders,3,Ottawa Senators,4,,13445,2:24,
3/5/2020,Carolina Hurricanes,1,Philadelphia Flyers,4,,18900,2:20,
3/5/2020,Minnesota Wild,3,San Jose Sharks,2,,14517,2:22,
3/5/2020,Montreal Canadiens,0,Tampa Bay Lightning,4,,19092,2:28,
3/6/2020,Toronto Maple Leafs,1,Anaheim Ducks,2,,15984,2:32,
3/6/2020,Arizona Coyotes,2,Calgary Flames,3,,19206,2:28,
3/6/2020,Chicago Blackhawks,1,Detroit Red Wings,2,,19515,2:20,
3/6/2020,St. Louis Blues,2,New Jersey Devils,4,,14685,2:27,
3/6/2020,Colorado Avalanche,3,Vancouver Canucks,6,,18871,2:36,
3/6/2020,Vegas Golden Knights,0,Winnipeg Jets,4,,15325,2:27,
3/7/2020,Tampa Bay Lightning,5,Boston Bruins,3,,17850,2:54,
3/7/2020,Nashville Predators,1,Dallas Stars,0,,18532,2:30,
3/7/2020,Columbus Blue Jackets,1,Edmonton Oilers,4,,17085,2:29,
3/7/2020,Montreal Canadiens,1,Florida Panthers,4,,17873,2:20,
3/7/2020,Minnesota Wild,3,Los Angeles Kings,7,,16082,2:21,
3/7/2020,Carolina Hurricanes,3,New York Islanders,2,OT,13917,2:40,
3/7/2020,New Jersey Devils,6,New York Rangers,4,,17542,2:21,
3/7/2020,Buffalo Sabres,1,Philadelphia Flyers,3,,19781,2:23,
3/7/2020,Washington Capitals,5,Pittsburgh Penguins,2,,18656,2:26,
3/7/2020,Ottawa Senators,2,San Jose Sharks,1,OT,16018,2:26,
